종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,업종명
347700,라이프시맨틱스,KOSDAQ,기술성장기업부,1780,42,2.42,1736,1780,1700,103113,178707471,29658390260,16662017,출판·매체복제
214260,라파스,KOSDAQ,기술성장기업부,15880,3180,25.04,14140,16500,14110,2512823,39183301220,137646506080,8667916,화학
403360,라피치,KONEX,일반기업부,12720,-60,-0.47,12740,12740,12720,204,2596660,43877054880,3449454,
115390,락앤락,KOSPI,,8750,0,0.0,8750,8760,8750,16122,141073300,379106096250,43326411,화학
200350,래몽래인,KOSDAQ,기술성장기업부,13200,-440,-3.23,13400,13640,12890,337676,4444783150,129731619600,9828153,오락·문화
171010,램테크놀러지,KOSDAQ,벤처기업부,5980,-240,-3.86,6100,6340,5880,1250324,7577306130,84940254880,14204056,화학
084650,랩지노믹스,KOSDAQ,우량기업부,2405,100,4.34,2305,2440,2300,1258994,3028471290,178547175950,74239990,기타서비스
217500,러셀,KOSDAQ,벤처기업부,2440,35,1.46,2405,2525,2400,116727,288778070,77621280000,31812000,기계·장비
092590,럭스피아,KONEX,일반기업부,914,92,11.19,902,918,902,88,80424,6664063572,7291098,
038390,레드캡투어,KOSDAQ,우량기업부,15940,120,0.76,15840,16000,15800,1884,29893170,136916311200,8589480,기타서비스
294140,레몬,KOSDAQ,중견기업부,4085,680,19.97,3415,4425,3415,6291168,26329372305,85785000000,21000000,화학
443250,레뷰코퍼레이션,KOSDAQ,벤처기업부,10700,-90,-0.83,10790,11000,10600,39943,429816890,119619430200,11179386,기타서비스
228670,레이,KOSDAQ,중견기업부,12460,-160,-1.27,12550,12720,12230,184218,2299029620,192730818980,15467963,의료·정밀기기
228850,레이언스,KOSDAQ,우량기업부,8110,30,0.37,8090,8130,8060,7525,60868450,134553123540,16591014,의료·정밀기기
412350,레이저쎌,KOSDAQ,기술성장기업부,9180,-100,-1.08,9150,9250,9100,85682,783814110,80113602960,8726972,기계·장비
199550,레이저옵텍,KOSDAQ,벤처기업부,10150,-180,-1.74,10140,10330,10060,126553,1287806070,117870254950,11612833,의료·정밀기기
281740,레이크머티리얼즈,KOSDAQ,우량기업부,19250,-140,-0.72,20150,20600,19210,619004,12248572160,1265313049000,65730548,화학
277810,레인보우로보틱스,KOSDAQ,기술성장기업부,160000,900,0.57,163300,164400,159800,281636,45643726000,3103977280000,19399858,기계·장비
215100,로보로보,KOSDAQ,벤처기업부,4725,-100,-2.07,4870,5000,4725,532592,2600984120,96146445150,20348454,일반전기전자
090360,로보스타,KOSDAQ,중견기업부,28600,-300,-1.04,29300,29550,28550,111855,3262530700,278850000000,9750000,기계·장비
238500,로보쓰리에이아이,KONEX,일반기업부,449,-11,-2.39,460,474,420,298789,131431507,18866199638,42018262,
108490,로보티즈,KOSDAQ,기술성장기업부,23350,-800,-3.31,24450,24550,23250,194480,4668027350,304649598200,13047092,기계·장비
900260,로스웰,KOSDAQ,외국기업(소속부없음),790,-10,-1.25,800,817,768,136931,107726328,28464717520,36031288,금융
223220,로지스몬,KONEX,일반기업부,500,0,0.0,0,0,0,0,0,23025588000,46051176,
067730,로지시스,KOSDAQ,중견기업부,2830,0,0.0,2830,2830,2805,6600,18598055,27377199260,9673922,기타서비스
071280,로체시스템즈,KOSDAQ,우량기업부,14640,-40,-0.27,14650,14740,13700,88601,1279387220,223942267920,15296603,기계·장비
032350,롯데관광개발,KOSPI,,10080,160,1.61,9960,10130,9930,464637,4672594310,768057524640,76196183,서비스업
089860,롯데렌탈,KOSPI,,31200,-100,-0.32,31000,31300,30950,41299,1285115950,1142982765600,36634063,서비스업
330590,롯데리츠,KOSPI,,3315,20,0.61,3295,3315,3275,224231,741434315,805441850460,242968884,서비스업
000400,롯데손해보험,KOSPI,,2850,5,0.18,2850,2885,2810,510644,1452864845,884458512000,310336320,보험
023530,롯데쇼핑,KOSPI,,62900,700,1.13,62500,63400,62200,67737,4243165800,1779362689500,28288755,유통업
020150,롯데에너지머티리얼즈,KOSPI,,48000,350,0.73,47900,48900,47600,282707,13608018500,2213320080000,46110835,전기전자
280360,롯데웰푸드,KOSPI,,170100,-6400,-3.63,178400,178800,168800,26947,4644523200,1604821037400,9434574,음식료품
286940,롯데이노베이트,KOSPI,,27800,200,0.72,27700,28400,27450,69158,1917350000,420596402600,15129367,서비스업
004000,롯데정밀화학,KOSPI,,46450,450,0.98,46450,46650,45950,25863,1196340650,1198410000000,25800000,화학
004990,롯데지주,KOSPI,,25150,400,1.62,24750,25150,24700,208120,5195622950,2638467310550,104909237,기타금융
00499K,롯데지주우,KOSPI,,35350,-200,-0.56,35250,35500,34600,573,20016600,28478066050,805603,기타금융
005300,롯데칠성,KOSPI,,127000,-400,-0.31,127200,127800,126300,17595,2228002300,1178418268000,9278884,음식료품
005305,롯데칠성우,KOSPI,,67100,0,0.0,67100,67100,66800,285,19057000,52023301000,775310,음식료품
011170,롯데케미칼,KOSPI,,108300,900,0.84,107400,109800,106500,69282,7479535500,4632577877700,42775419,화학
071840,롯데하이마트,KOSPI,,9220,50,0.55,9150,9310,9140,5213,47883110,217663104640,23607712,유통업
328130,루닛,KOSDAQ,기술성장기업부,48100,2200,4.79,45900,50000,45500,761143,36724463900,1386753303000,28830630,출판·매체복제
038060,루멘스,KOSDAQ,중견기업부,1207,0,0.0,1211,1214,1195,31154,37562719,58060404283,48103069,일반전기전자
162120,루켄테크놀러지스,KONEX,일반기업부,5900,330,5.92,5590,5980,5500,20974,120941400,64840622400,10989936,
253610,루트락,KONEX,일반기업부,1435,106,7.98,1497,1497,1435,203,301880,14499677675,10104305,
060240,룽투코리아,KOSDAQ,중견기업부,1303,-4,-0.31,1300,1312,1295,16174,21054219,40570628869,31136323,출판·매체복제
141080,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,80100,1800,2.3,78800,81000,77700,704156,55939717200,2929044574800,36567348,기타서비스
058470,리노공업,KOSDAQ GLOBAL,우량기업부,244000,0,0.0,236000,248500,235500,128287,31259135500,3719138280000,15242370,일반전기전자
016100,리더스코스메틱,KOSDAQ,중견기업부,3260,-135,-3.98,3370,3400,3235,281992,929849375,62268914440,19100894,종이·목재
012700,리드코프,KOSDAQ,우량기업부,4960,0,0.0,4960,4970,4955,19589,97164655,131172829600,26446135,유통
302550,리메드,KOSDAQ,기술성장기업부,2935,-15,-0.51,2950,2950,2890,13128,38304340,89922764800,30638080,의료·정밀기기
073570,리튬포어스,KOSDAQ,중견기업부,2940,-65,-2.16,3010,3035,2885,512989,1504753645,106397121180,36189497,기타제조
377450,리파인,KOSDAQ,중견기업부,12030,730,6.46,11440,12080,11380,145416,1722995970,208479900000,17330000,기타서비스
277070,린드먼아시아,KOSDAQ,중견기업부,5930,20,0.34,5850,5940,5820,11551,67975290,81193560000,13692000,금융
042500,링네트,KOSDAQ,우량기업부,5510,-60,-1.08,5540,5660,5470,94806,527528300,105076438340,19070134,기타서비스
193250,링크드,KOSDAQ,중견기업부,611,5,0.83,606,621,599,84404,51113956,38690583347,63323377,일반전기전자
219420,링크제니시스,KOSDAQ,기술성장기업부,6150,-60,-0.97,6160,6260,6140,24006,148200820,70537468050,11469507,출판·매체복제
439090,마녀공장,KOSDAQ,중견기업부,25200,-1050,-4.0,26000,26550,25000,467686,11935181400,412732152000,16378260,화학
027740,마니커,KOSPI,,1131,-4,-0.35,1135,1142,1126,163516,185067150,71831198868,63511228,음식료품
195500,마니커에프앤지,KOSDAQ,중견기업부,3765,-55,-1.44,3825,3870,3750,240833,916713630,59968920000,15928000,음식료·담배
357430,마스턴프리미어리츠,KOSPI,,2485,25,1.02,2480,2495,2465,52001,129199210,66051300000,26580000,서비스업
377480,마음AI,KOSDAQ,기술성장기업부,16090,80,0.5,15900,16230,15850,42095,676410890,99394092470,6177383,출판·매체복제
305090,마이크로디지탈,KOSDAQ,기술성장기업부,10250,170,1.69,10080,10350,9880,187372,1913750520,160275806000,15636664,의료·정밀기기
448780,마이크로엔엑스,KONEX,일반기업부,2165,-10,-0.46,2165,2165,2100,7,15090,5797177200,2677680,
098120,마이크로컨텍솔,KOSDAQ,중견기업부,8690,-110,-1.25,8890,8890,8560,15864,137476350,72237936540,8312766,일반전기전자
424980,마이크로투나노,KOSDAQ,기술성장기업부,10830,-270,-2.43,10990,11110,10640,69383,751046530,64101578700,5918890,일반전기전자
038290,마크로젠,KOSDAQ,중견기업부,19640,370,1.92,19200,20000,19200,36186,711229300,212925096000,10841400,기타서비스
001080,만호제강,KOSPI,,47150,0,0.0,0,0,0,0,0,195672500000,4150000,철강금속
267980,매일유업,KOSDAQ,우량기업부,41450,150,0.36,41300,41600,41100,3655,151463800,325118795100,7843638,음식료·담배
005990,매일홀딩스,KOSDAQ,우량기업부,8420,20,0.24,8400,8440,8400,7838,65967350,115508119680,13718304,음식료·담배
093520,매커스,KOSDAQ,우량기업부,10250,-240,-2.29,10470,10470,10210,77670,799626220,165671693000,16163092,유통
377030,맥스트,KOSDAQ,기술성장기업부,4140,-45,-1.08,4170,4475,4080,497565,2113535625,81023451480,19570882,출판·매체복제
088980,맥쿼리인프라,KOSPI,,12080,0,0.0,12080,12110,12050,967757,11678133530,5264238768400,435781355,기타금융
094800,맵스리얼티1,KOSPI,,4285,30,0.71,4220,4290,4220,31069,132556415,397795108335,92834331,기타금융
179720,머니무브,KONEX,일반기업부,8600,200,2.38,8600,8600,8600,5,43000,19313140400,2245714,
100590,머큐리,KOSDAQ,우량기업부,4170,-20,-0.48,4155,4200,4120,20812,86702970,66011195910,15830023,일반전기전자
067280,멀티캠퍼스,KOSDAQ,우량기업부,32400,-400,-1.22,32800,32800,32100,6262,201741050,192027639600,5926779,기타서비스
072870,메가스터디,KOSDAQ,우량기업부,11480,10,0.09,11470,11500,11290,11962,136069280,136852609320,11920959,출판·매체복제
215200,메가스터디교육,KOSDAQ GLOBAL,우량기업부,54500,300,0.55,54200,55300,54200,12857,705187300,633610296500,11625877,기타서비스
133750,메가엠디,KOSDAQ,중견기업부,2215,5,0.23,2210,2235,2195,80709,178761025,51846675555,23407077,기타서비스
446540,메가터치,KOSDAQ,중견기업부,5080,-110,-2.12,5180,5260,5060,195165,1011467000,105516680000,20771000,일반전기전자
235980,메드팩토,KOSDAQ,기술성장기업부,8340,230,2.84,8020,8420,7900,276306,2283688690,280062996300,33580695,기타서비스
200580,메디쎄이,KONEX,일반기업부,10380,-20,-0.19,10380,10400,10100,1105,11237840,38676700020,3726079,
041920,메디아나,KOSDAQ,우량기업부,5840,0,0.0,5850,5850,5750,46349,268659660,108613622320,18598223,의료·정밀기기
233250,메디안디노스틱,KONEX,일반기업부,14890,390,2.69,14000,14900,14000,17,251290,26005891260,1746534,
014100,메디앙스,KOSDAQ,중견기업부,2850,-5,-0.18,2800,2885,2780,4949,13983210,33630000000,11800000,유통
236340,메디젠휴먼케어,KONEX,일반기업부,3600,200,5.88,3600,3800,3200,6803,22786845,10852729200,3014647,
054180,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),673,-4,-0.59,677,704,638,1159374,771339451,38462736064,57151168,운송장비·부품
086900,메디톡스,KOSDAQ,우량기업부,159500,6600,4.32,150300,163300,150000,111373,17741989500,1164110271500,7298497,제약
078160,메디포스트,KOSDAQ,벤처기업부,7010,100,1.45,6900,7030,6860,58063,403532980,239866672850,34217785,제약
138040,메리츠금융지주,KOSPI,,82000,-300,-0.36,82300,82900,81200,272820,22321221900,15639049348000,190720114,기타금융
408920,메쎄이상,KOSDAQ,벤처기업부,2380,0,0.0,2375,2380,2345,19685,46508200,102893242900,43232455,기타서비스
021880,메이슨캐피탈,KOSDAQ,중견기업부,358,-7,-1.92,371,371,358,159253,57452382,54482018064,152184408,금융
140410,메지온,KOSDAQ,중견기업부,38500,1800,4.9,36650,38500,36650,149358,5608469900,1148239823500,29824411,기타서비스
241770,메카로,KOSDAQ,벤처기업부,8800,30,0.34,8770,8920,8720,3049,26761740,89695232000,10192640,일반전기전자
090370,메타랩스,KOSPI,,1755,21,1.21,1734,1795,1664,51027,87572229,43707729195,24904689,섬유의복
059210,메타바이오메드,KOSDAQ,우량기업부,4890,-65,-1.31,4895,4960,4835,208732,1023217405,116686896390,23862351,제약
058110,멕아이씨에스,KOSDAQ,기술성장기업부,2315,5,0.22,2320,2370,2310,20875,48699475,37156976950,16050530,의료·정밀기기
017180,명문제약,KOSPI,,1962,-19,-0.96,1961,1989,1961,22939,45207239,66616676748,33953454,의약품
009900,명신산업,KOSPI,,14300,-30,-0.21,14250,14400,14220,89144,1273653010,750322901900,52470133,운수장비
012690,모나리자,KOSPI,,3190,-40,-1.24,3205,3250,3175,164946,527862830,116662303450,36571255,종이목재
005360,모나미,KOSPI,,2795,45,1.64,2740,2815,2740,64171,178922615,52817973065,18897307,유통업
070960,모나용평,KOSPI,,3435,5,0.15,3460,3510,3425,54372,187920030,165337998855,48133333,서비스업
434480,모니터랩,KOSDAQ,기술성장기업부,4600,-75,-1.6,4675,4730,4585,38123,177457345,56365180000,12253300,출판·매체복제
080420,모다이노칩,KOSDAQ,중견기업부,2080,15,0.73,2040,2085,2040,6283,13012465,165820973760,79721622,유통
417970,모델솔루션,KOSDAQ,중견기업부,12710,60,0.47,12550,12760,12540,3008,38021910,81302057000,6396700,기계·장비
080160,모두투어,KOSDAQ,우량기업부,14240,140,0.99,14150,14330,14090,45410,645582030,269136000000,18900000,기타서비스
087260,모바일어플라이언스,KOSDAQ,벤처기업부,2860,-145,-4.83,2875,2895,2820,1246314,3558296705,93101182460,32552861,출판·매체복제
101330,모베이스,KOSDAQ,우량기업부,3790,45,1.2,3740,3845,3710,175814,665334135,87727239910,23147029,일반전기전자
012860,모베이스전자,KOSDAQ,우량기업부,1880,9,0.48,1871,1895,1855,297768,560411621,137678899160,73233457,운송장비·부품
363260,모비데이즈,KOSDAQ,벤처기업부,2105,105,5.25,1980,2155,1980,304596,635662147,67704733745,32163769,기타서비스
348030,모비릭스,KOSDAQ,우량기업부,6660,-500,-6.98,7160,7870,6660,485109,3595960810,63961308000,9603800,출판·매체복제
250060,모비스,KOSDAQ,기술성장기업부,3320,-45,-1.34,3355,3410,3315,205214,685664650,106808762480,32171314,기타서비스
288980,모아데이타,KOSDAQ,기술성장기업부,1915,-20,-1.03,1935,1940,1911,117594,225983563,66175816230,34556562,출판·매체복제
142760,모아라이프플러스,KOSDAQ,기술성장기업부,1874,3,0.16,1871,1917,1856,46286,86706468,70715035814,37734811,기타서비스
033200,모아텍,KOSDAQ,투자주의환기종목(소속부없음),3725,-100,-2.61,3775,3850,3710,7193,26866690,53383664125,14331185,일반전기전자
333050,모코엠시스,KOSDAQ,벤처기업부,1368,-12,-0.87,1372,1379,1354,20763,28325681,33439837968,24444326,출판·매체복제
009680,모토닉,KOSPI,,8780,-10,-0.11,8810,8810,8740,14511,127190030,289740000000,33000000,운수장비
118990,모트렉스,KOSDAQ,우량기업부,12420,-100,-0.8,12450,12510,12400,70490,875880690,308785915800,24861990,운송장비·부품
006920,모헨즈,KOSDAQ,벤처기업부,3080,-70,-2.22,3140,3155,3080,21927,68026615,33633600000,10920000,비금속
009580,무림P&P,KOSPI,,3065,-5,-0.16,3070,3100,3055,62713,192322305,191158913060,62368324,종이목재
001810,무림SP,KOSDAQ,중견기업부,1762,-16,-0.9,1764,1778,1762,2007,3559293,39006275000,22137500,종이·목재
009200,무림페이퍼,KOSPI,,2190,-30,-1.35,2205,2225,2185,87395,192153550,91124388900,41609310,종이목재
322970,무진메디,KONEX,일반기업부,1573,-19,-1.19,1600,1600,1500,18663,28275872,15811761394,10051978,
033920,무학,KOSPI,,6020,-80,-1.31,6100,6200,5960,73652,443825860,171570000000,28500000,음식료품
008420,문배철강,KOSPI,,2810,-10,-0.35,2810,2820,2795,39947,112093740,57614849050,20503505,철강금속
279600,미디어젠,KOSDAQ,기술성장기업부,12740,0,0.0,12740,12760,12640,1985,25141410,59684109940,4684781,출판·매체복제
095500,미래나노텍,KOSDAQ,우량기업부,14050,90,0.64,13960,14160,13880,169620,2373986270,435690485950,31009999,화학
254490,미래반도체,KOSDAQ,중견기업부,15010,-270,-1.77,15220,15220,14950,26622,399531150,216714380000,14438000,유통
025560,미래산업,KOSPI,,2170,-105,-4.62,2275,2275,2150,673694,1472746720,66032600900,30429770,의료정밀
218150,미래생명자원,KOSDAQ,벤처기업부,5340,-40,-0.74,5400,5430,5330,111793,599767940,109020382680,20415802,음식료·담배
007120,미래아이앤지,KOSPI,,1055,-18,-1.68,1075,1081,1030,155994,165819281,29417181120,27883584,서비스업
396690,미래에셋글로벌리츠,KOSPI,,3070,0,0.0,3100,3100,3060,25542,78490645,121590235800,39605940,서비스업
442900,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9760,20,0.21,9710,9770,9710,5126,49968390,74956800000,7680000,금융
357250,미래에셋맵스리츠,KOSPI,,3085,40,1.31,3045,3085,3045,31997,97967420,77109898925,24995105,서비스업
100790,미래에셋벤처투자,KOSDAQ,우량기업부,5790,10,0.17,5730,5820,5730,20936,120951340,307591630860,53124634,금융
412930,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2620,0,0.0,0,0,0,0,0,16181120000,6176000,금융
446190,미래에셋비전스팩2호,KOSDAQ,SPAC(소속부없음),2335,-10,-0.43,2340,2340,2300,8083,18641790,11558250000,4950000,금융
448830,미래에셋비전스팩3호,KOSDAQ,SPAC(소속부없음),2230,-5,-0.22,2230,2230,2225,546,1215045,10971600000,4920000,금융
477380,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2045,-10,-0.49,2045,2055,2040,59839,122378220,16564500000,8100000,금융
477470,미래에셋비전스팩5호,KOSDAQ,SPAC(소속부없음),2150,0,0.0,2150,2155,2120,48675,103799350,11782000000,5480000,금융
478440,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),2055,5,0.24,2050,2060,2040,70744,145004350,14241150000,6930000,금융
085620,미래에셋생명,KOSPI,,5560,-210,-3.64,5690,5800,5400,117506,651952220,984210010840,177016189,보험
006800,미래에셋증권,KOSPI,,7820,20,0.26,7780,7840,7720,511802,3987756060,4655374310560,595316408,증권
00680K,미래에셋증권2우B,KOSPI,,3750,25,0.67,3720,3755,3715,141519,528758260,525000000000,140000000,증권
